x,y,vx,vy,Paddle.y
287,113,2,-2,168
289,111,2,-2,168
291,109,2,-2,168
293,107,2,-2,168
295,105,2,-2,168
297,103,2,-2,168
299,101,2,-2,168
301,99,2,-2,168
303,97,2,-2,168
305,95,2,-2,168
307,93,2,-2,168
309,91,2,-2,168
311,89,2,-2,168
313,87,2,-2,168
315,85,2,-2,168
317,83,2,-2,168
319,81,2,-2,168
321,79,2,-2,168
323,77,2,-2,168
325,75,2,-2,168
327,73,2,-2,168
329,71,2,-2,168
331,69,2,-2,168
333,67,2,-2,168
335,65,2,-2,168
337,63,2,-2,168
339,61,2,-2,168
341,59,2,-2,168
343,57,2,-2,168
345,55,2,-2,168
347,53,2,-2,168
349,51,2,-2,168
351,49,2,-2,168
353,47,2,-2,168
355,45,2,-2,168
357,43,2,-2,168
359,41,2,-2,168
361,39,2,-2,168
363,37,2,-2,168
365,35,2,-2,168
367,33,2,-2,168
369,31,2,-2,168
371,29,2,-2,168
373,27,2,-2,168
375,25,2,2,168
377,27,2,2,168
379,29,2,2,168
381,31,2,2,168
383,33,2,2,168
385,35,2,2,168
387,37,2,2,168
389,39,2,2,168
391,41,2,2,168
393,43,2,2,168
395,45,2,2,169
397,47,2,2,169
399,49,2,2,170
401,51,2,2,171
403,53,2,2,173
405,55,2,2,173
407,57,2,2,173
409,59,2,2,173
411,61,2,2,174
413,63,2,2,175
415,65,2,2,175
417,67,2,2,175
419,69,2,2,176
421,71,2,2,176
423,73,2,2,176
425,75,2,2,177
427,77,2,2,177
429,79,2,2,177
431,81,2,2,177
433,83,2,2,177
435,85,2,2,178
437,87,2,2,179
439,89,2,2,179
441,91,2,2,180
443,93,2,2,180
445,95,2,2,181
447,97,2,2,182
449,99,2,2,183
451,101,2,2,184
453,103,2,2,185
455,105,2,2,185
457,107,2,2,186
459,109,2,2,188
461,111,2,2,189
463,113,2,2,189
465,115,2,2,190
467,117,2,2,192
469,119,2,2,192
471,121,2,2,195
473,123,2,2,196
475,125,2,2,197
477,127,2,2,199
479,129,2,2,201
481,131,2,2,201
483,133,2,2,203
485,135,2,2,205
487,137,2,2,205
489,139,2,2,205
491,141,2,2,206
493,143,2,2,207
495,145,2,2,208
497,147,2,2,209
499,149,2,2,210
501,151,2,2,211
503,153,2,2,212
505,155,2,2,212
507,157,2,2,212
509,159,2,2,213
511,161,2,2,214
513,163,2,2,216
515,165,2,2,217
517,167,2,2,218
519,169,2,2,219
521,171,2,2,219
523,173,2,2,222
525,175,2,2,223
527,177,2,2,225
529,179,2,2,227
531,181,2,2,229
533,183,2,2,231
535,185,2,2,233
537,187,2,2,233
539,189,2,2,234
541,191,2,2,236
543,193,2,2,238
545,195,2,2,240
547,197,2,2,243
549,199,2,2,243
551,201,2,2,245
553,203,2,2,248
555,205,2,2,248
557,207,2,2,249
559,209,2,2,251
561,211,2,2,253
563,213,2,2,255
565,215,2,2,256
567,217,2,2,257
569,219,2,2,258
571,221,2,2,261
573,223,2,2,261
575,225,2,2,263
577,227,2,2,265
579,229,2,2,266
581,231,2,2,268
583,233,2,2,269
585,235,2,2,271
587,237,2,2,272
589,239,2,2,272
591,241,2,2,272
593,243,2,2,274
595,245,2,2,274
597,247,2,2,275
599,249,2,2,275
601,251,2,2,276
603,253,2,2,277
605,255,2,2,278
607,257,2,2,280
609,259,2,2,280
611,261,2,2,281
613,263,2,2,282
615,265,2,2,284
617,267,2,2,285
619,269,2,2,286
621,271,2,2,288
623,273,2,2,288
625,275,2,2,289
627,277,2,2,290
629,279,2,2,290
631,281,2,2,291
633,283,2,2,291
635,285,2,2,291
637,287,2,2,291
639,289,2,2,291
641,291,2,2,291
643,293,2,2,291
645,295,2,2,291
647,297,2,2,291
649,299,2,2,291
651,301,2,2,291
653,303,2,2,291
655,305,2,2,291
657,307,2,2,291
659,309,2,2,291
661,311,2,2,291
663,313,2,2,291
665,315,2,2,291
667,317,2,2,291
669,319,2,2,292
671,321,2,2,292
673,323,2,2,292
675,325,2,2,292
677,327,2,2,293
679,329,2,2,293
681,331,2,2,293
683,333,2,2,294
685,335,2,2,294
687,337,2,2,296
689,339,2,2,297
691,341,2,2,300
693,343,2,2,300
695,345,2,2,300
697,347,2,2,301
699,349,2,2,302
701,351,2,2,303
703,353,2,2,304
705,355,2,2,304
707,357,2,2,304
709,359,2,2,304
711,361,2,2,304
713,363,2,2,304
715,365,2,2,304
717,367,2,2,305
719,369,2,2,305
721,371,2,2,306
723,373,2,2,306
725,375,2,2,307
727,377,2,2,307
729,379,2,2,308
731,381,2,2,309
733,383,2,2,310
735,385,2,2,312
737,387,2,2,312
739,389,2,2,313
741,391,2,2,315
743,393,2,2,315
745,395,2,2,315
747,397,2,2,317
749,399,2,2,318
751,401,2,2,319
753,403,2,2,322
755,405,2,2,324
757,407,2,2,325
759,409,2,2,326
761,411,2,2,326
763,413,2,2,326
765,415,2,2,326
767,417,2,2,326
769,419,2,2,326
771,421,2,2,326
773,423,2,2,326
775,425,-2,-2,326
773,423,-2,-2,326
771,421,-2,-2,326
769,419,-2,-2,326
767,417,-2,-2,326
765,415,-2,-2,326
763,413,-2,-2,326
761,411,-2,-2,326
759,409,-2,-2,326
757,407,-2,-2,326
755,405,-2,-2,326
753,403,-2,-2,326
751,401,-2,-2,326
749,399,-2,-2,326
747,397,-2,-2,326
745,395,-2,-2,326
743,393,-2,-2,326
741,391,-2,-2,326
739,389,-2,-2,326
737,387,-2,-2,326
735,385,-2,-2,326
733,383,-2,-2,326
731,381,-2,-2,326
729,379,-2,-2,326
727,377,-2,-2,326
725,375,-2,-2,326
723,373,-2,-2,326
721,371,-2,-2,326
719,369,-2,-2,326
717,367,-2,-2,326
715,365,-2,-2,326
713,363,-2,-2,326
711,361,-2,-2,326
709,359,-2,-2,326
707,357,-2,-2,326
705,355,-2,-2,326
703,353,-2,-2,326
701,351,-2,-2,326
699,349,-2,-2,326
697,347,-2,-2,326
695,345,-2,-2,326
693,343,-2,-2,326
691,341,-2,-2,326
689,339,-2,-2,326
687,337,-2,-2,326
685,335,-2,-2,326
683,333,-2,-2,326
681,331,-2,-2,326
679,329,-2,-2,318
677,327,-2,-2,310
675,325,-2,-2,302
673,323,-2,-2,293
671,321,-2,-2,288
669,319,-2,-2,282
667,317,-2,-2,282
665,315,-2,-2,278
663,313,-2,-2,273
661,311,-2,-2,271
659,309,-2,-2,270
657,307,-2,-2,268
655,305,-2,-2,265
653,303,-2,-2,263
651,301,-2,-2,262
649,299,-2,-2,260
647,297,-2,-2,260
645,295,-2,-2,259
643,293,-2,-2,258
641,291,-2,-2,257
639,289,-2,-2,256
637,287,-2,-2,255
635,285,-2,-2,254
633,283,-2,-2,251
631,281,-2,-2,249
629,279,-2,-2,247
627,277,-2,-2,247
625,275,-2,-2,244
623,273,-2,-2,242
621,271,-2,-2,240
619,269,-2,-2,238
617,267,-2,-2,236
615,265,-2,-2,234
613,263,-2,-2,230
611,261,-2,-2,228
609,259,-2,-2,228
607,257,-2,-2,227
605,255,-2,-2,224
603,253,-2,-2,224
601,251,-2,-2,223
599,249,-2,-2,220
597,247,-2,-2,217
595,245,-2,-2,217
593,243,-2,-2,215
591,241,-2,-2,212
589,239,-2,-2,209
587,237,-2,-2,208
585,235,-2,-2,207
583,233,-2,-2,207
581,231,-2,-2,207
579,229,-2,-2,206
577,227,-2,-2,206
575,225,-2,-2,206
573,223,-2,-2,206
571,221,-2,-2,206
569,219,-2,-2,206
567,217,-2,-2,206
565,215,-2,-2,206
563,213,-2,-2,206
561,211,-2,-2,204
559,209,-2,-2,203
557,207,-2,-2,203
555,205,-2,-2,201
553,203,-2,-2,200
551,201,-2,-2,198
549,199,-2,-2,196
547,197,-2,-2,195
545,195,-2,-2,193
543,193,-2,-2,192
541,191,-2,-2,191
539,189,-2,-2,191
537,187,-2,-2,190
535,185,-2,-2,190
533,183,-2,-2,189
531,181,-2,-2,189
529,179,-2,-2,188
527,177,-2,-2,188
525,175,-2,-2,187
523,173,-2,-2,187
521,171,-2,-2,187
519,169,-2,-2,187
517,167,-2,-2,187
515,165,-2,-2,187
513,163,-2,-2,187
511,161,-2,-2,187
509,159,-2,-2,187
507,157,-2,-2,187
505,155,-2,-2,187
503,153,-2,-2,187
501,151,-2,-2,187
499,149,-2,-2,187
497,147,-2,-2,187
495,145,-2,-2,187
493,143,-2,-2,187
491,141,-2,-2,187
489,139,-2,-2,187
487,137,-2,-2,187
485,135,-2,-2,187
483,133,-2,-2,187
481,131,-2,-2,187
479,129,-2,-2,187
477,127,-2,-2,187
475,125,-2,-2,187
473,123,-2,-2,187
471,121,-2,-2,187
469,119,-2,-2,187
467,117,-2,-2,187
465,115,-2,-2,187
463,113,-2,-2,187
461,111,-2,-2,187
459,109,-2,-2,187
457,107,-2,-2,187
455,105,-2,-2,187
453,103,-2,-2,187
451,101,-2,-2,187
449,99,-2,-2,187
447,97,-2,-2,187
445,95,-2,-2,187
443,93,-2,-2,187
441,91,-2,-2,187
439,89,-2,-2,187
437,87,-2,-2,187
435,85,-2,-2,187
433,83,-2,-2,187
431,81,-2,-2,187
429,79,-2,-2,187
427,77,-2,-2,187
425,75,-2,-2,187
423,73,-2,-2,187
421,71,-2,-2,187
419,69,-2,-2,187
417,67,-2,-2,187
415,65,-2,-2,187
413,63,-2,-2,187
411,61,-2,-2,187
409,59,-2,-2,187
407,57,-2,-2,187
405,55,-2,-2,187
403,53,-2,-2,187
401,51,-2,-2,187
399,49,-2,-2,187
397,47,-2,-2,187
395,45,-2,-2,187
393,43,-2,-2,187
391,41,-2,-2,187
389,39,-2,-2,187
387,37,-2,-2,187
385,35,-2,-2,187
383,33,-2,-2,187
381,31,-2,-2,187
379,29,-2,-2,187
377,27,-2,-2,187
375,25,-2,2,187
373,27,-2,2,187
371,29,-2,2,187
369,31,-2,2,187
367,33,-2,2,187
365,35,-2,2,187
363,37,-2,2,187
361,39,-2,2,187
359,41,-2,2,187
357,43,-2,2,187
355,45,-2,2,187
353,47,-2,2,187
351,49,-2,2,187
349,51,-2,2,187
347,53,-2,2,187
345,55,-2,2,187
343,57,-2,2,187
341,59,-2,2,187
339,61,-2,2,187
337,63,-2,2,187
335,65,-2,2,187
333,67,-2,2,187
331,69,-2,2,187
329,71,-2,2,187
327,73,-2,2,187
325,75,-2,2,187
323,77,-2,2,187
321,79,-2,2,187
319,81,-2,2,187
317,83,-2,2,187
315,85,-2,2,187
313,87,-2,2,187
311,89,-2,2,187
309,91,-2,2,187
307,93,-2,2,187
305,95,-2,2,187
303,97,-2,2,187
301,99,-2,2,187
299,101,-2,2,187
297,103,-2,2,187
295,105,-2,2,187
293,107,-2,2,187
291,109,-2,2,187
289,111,-2,2,187
287,113,-2,2,187
285,115,-2,2,187
283,117,-2,2,187
281,119,-2,2,187
279,121,-2,2,187
277,123,-2,2,187
275,125,-2,2,187
273,127,-2,2,187
271,129,-2,2,187
269,131,-2,2,187
267,133,-2,2,187
265,135,-2,2,187
263,137,-2,2,187
261,139,-2,2,187
259,141,-2,2,187
257,143,-2,2,187
255,145,-2,2,187
253,147,-2,2,187
251,149,-2,2,187
249,151,-2,2,187
247,153,-2,2,187
245,155,-2,2,187
243,157,-2,2,187
241,159,-2,2,187
239,161,-2,2,187
237,163,-2,2,187
235,165,-2,2,187
233,167,-2,2,187
231,169,-2,2,187
229,171,-2,2,187
227,173,-2,2,187
225,175,-2,2,187
223,177,-2,2,187
221,179,-2,2,187
219,181,-2,2,187
217,183,-2,2,187
215,185,-2,2,187
213,187,-2,2,187
211,189,-2,2,187
209,191,-2,2,187
207,193,-2,2,187
205,195,-2,2,187
203,197,-2,2,187
201,199,-2,2,187
199,201,-2,2,187
197,203,-2,2,187
195,205,-2,2,187
193,207,-2,2,187
191,209,-2,2,187
189,211,-2,2,187
187,213,-2,2,187
185,215,-2,2,187
183,217,-2,2,187
181,219,-2,2,187
179,221,-2,2,187
177,223,-2,2,187
175,225,-2,2,187
173,227,-2,2,187
171,229,-2,2,187
169,231,-2,2,187
167,233,-2,2,187
165,235,-2,2,187
163,237,-2,2,187
161,239,-2,2,187
159,241,-2,2,187
157,243,-2,2,187
155,245,-2,2,187
153,247,-2,2,187
151,249,-2,2,187
149,251,-2,2,187
147,253,-2,2,187
145,255,-2,2,187
143,257,-2,2,187
141,259,-2,2,187
139,261,-2,2,187
137,263,-2,2,187
135,265,-2,2,187
133,267,-2,2,187
131,269,-2,2,187
129,271,-2,2,187
127,273,-2,2,187
125,275,-2,2,187
123,277,-2,2,187
121,279,-2,2,187
119,281,-2,2,187
117,283,-2,2,187
115,285,-2,2,187
113,287,-2,2,187
111,289,-2,2,187
109,291,-2,2,187
107,293,-2,2,187
105,295,-2,2,187
103,297,-2,2,187
101,299,-2,2,187
99,301,-2,2,187
97,303,-2,2,187
95,305,-2,2,187
93,307,-2,2,187
91,309,-2,2,187
89,311,-2,2,187
87,313,-2,2,187
85,315,-2,2,187
83,317,-2,2,187
81,319,-2,2,187
79,321,-2,2,187
77,323,-2,2,187
75,325,-2,2,187
73,327,-2,2,187
71,329,-2,2,187
69,331,-2,2,187
67,333,-2,2,187
65,335,-2,2,187
63,337,-2,2,187
61,339,-2,2,187
59,341,-2,2,187
57,343,-2,2,187
55,345,-2,2,187
53,347,-2,2,187
51,349,-2,2,187
49,351,-2,2,187
47,353,-2,2,187
45,355,-2,2,187
43,357,-2,2,187
41,359,-2,2,187
39,361,-2,2,187
37,363,-2,2,187
35,365,-2,2,187
33,367,-2,2,187
31,369,-2,2,187
29,371,-2,2,187
27,373,-2,2,187
25,375,2,2,187
27,377,2,2,187
29,379,2,2,187
31,381,2,2,187
33,383,2,2,187
35,385,2,2,187
37,387,2,2,188
39,389,2,2,188
41,391,2,2,188
43,393,2,2,188
45,395,2,2,188
47,397,2,2,188
49,399,2,2,188
51,401,2,2,188
53,403,2,2,188
55,405,2,2,188
57,407,2,2,189
59,409,2,2,189
61,411,2,2,189
63,413,2,2,189
65,415,2,2,189
67,417,2,2,189
69,419,2,2,189
71,421,2,2,189
73,423,2,2,189
75,425,2,-2,189
77,423,2,-2,189
79,421,2,-2,189
81,419,2,-2,189
83,417,2,-2,189
85,415,2,-2,189
87,413,2,-2,189
89,411,2,-2,189
91,409,2,-2,189
93,407,2,-2,189
95,405,2,-2,189
97,403,2,-2,189
99,401,2,-2,189
101,399,2,-2,189
103,397,2,-2,189
105,395,2,-2,189
107,393,2,-2,189
109,391,2,-2,189
111,389,2,-2,189
113,387,2,-2,189
115,385,2,-2,189
117,383,2,-2,189
119,381,2,-2,189
121,379,2,-2,190
123,377,2,-2,191
125,375,2,-2,191
127,373,2,-2,191
129,371,2,-2,191
131,369,2,-2,191
133,367,2,-2,191
135,365,2,-2,191
137,363,2,-2,191
139,361,2,-2,191
141,359,2,-2,191
143,357,2,-2,191
145,355,2,-2,191
147,353,2,-2,191
149,351,2,-2,191
151,349,2,-2,191
153,347,2,-2,191
155,345,2,-2,191
157,343,2,-2,191
159,341,2,-2,191
161,339,2,-2,191
163,337,2,-2,191
165,335,2,-2,191
167,333,2,-2,191
169,331,2,-2,191
171,329,2,-2,191
173,327,2,-2,191
175,325,2,-2,191
177,323,2,-2,191
179,321,2,-2,191
181,319,2,-2,191
183,317,2,-2,191
185,315,2,-2,191
187,313,2,-2,191
189,311,2,-2,191
191,309,2,-2,191
193,307,2,-2,191
195,305,2,-2,191
197,303,2,-2,191
199,301,2,-2,191
201,299,2,-2,191
203,297,2,-2,191
205,295,2,-2,191
207,293,2,-2,191
209,291,2,-2,191
211,289,2,-2,191
213,287,2,-2,191
215,285,2,-2,191
217,283,2,-2,191
219,281,2,-2,191
221,279,2,-2,191
223,277,2,-2,191
225,275,2,-2,191
227,273,2,-2,191
229,271,2,-2,191
231,269,2,-2,191
233,267,2,-2,191
235,265,2,-2,191
237,263,2,-2,191
239,261,2,-2,191
241,259,2,-2,191
243,257,2,-2,191
245,255,2,-2,191
247,253,2,-2,191
249,251,2,-2,191
251,249,2,-2,191
253,247,2,-2,191
255,245,2,-2,191
257,243,2,-2,191
259,241,2,-2,191
261,239,2,-2,191
263,237,2,-2,191
265,235,2,-2,191
267,233,2,-2,191
269,231,2,-2,191
271,229,2,-2,191
273,227,2,-2,191
275,225,2,-2,191
277,223,2,-2,191
279,221,2,-2,191
281,219,2,-2,191
283,217,2,-2,191
285,215,2,-2,191
287,213,2,-2,191
289,211,2,-2,191
291,209,2,-2,191
293,207,2,-2,191
295,205,2,-2,191
297,203,2,-2,191
299,201,2,-2,191
301,199,2,-2,191
303,197,2,-2,191
305,195,2,-2,191
307,193,2,-2,191
309,191,2,-2,191
311,189,2,-2,191
313,187,2,-2,191
315,185,2,-2,191
317,183,2,-2,191
319,181,2,-2,191
321,179,2,-2,191
323,177,2,-2,191
325,175,2,-2,191
327,173,2,-2,191
329,171,2,-2,191
331,169,2,-2,191
333,167,2,-2,191
335,165,2,-2,191
337,163,2,-2,191
339,161,2,-2,191
341,159,2,-2,191
343,157,2,-2,191
345,155,2,-2,191
347,153,2,-2,191
349,151,2,-2,191
351,149,2,-2,191
353,147,2,-2,191
355,145,2,-2,191
357,143,2,-2,191
359,141,2,-2,191
361,139,2,-2,191
363,137,2,-2,191
365,135,2,-2,191
367,133,2,-2,191
369,131,2,-2,191
371,129,2,-2,191
373,127,2,-2,191
375,125,2,-2,191
377,123,2,-2,191
379,121,2,-2,191
381,119,2,-2,191
383,117,2,-2,191
385,115,2,-2,191
387,113,2,-2,191
389,111,2,-2,191
391,109,2,-2,191
393,107,2,-2,191
395,105,2,-2,191
397,103,2,-2,191
399,101,2,-2,191
401,99,2,-2,191
403,97,2,-2,191
405,95,2,-2,191
407,93,2,-2,191
409,91,2,-2,191
411,89,2,-2,191
413,87,2,-2,191
415,85,2,-2,191
417,83,2,-2,191
419,81,2,-2,191
421,79,2,-2,191
423,77,2,-2,191
425,75,2,-2,191
427,73,2,-2,191
429,71,2,-2,191
431,69,2,-2,191
433,67,2,-2,191
435,65,2,-2,191
437,63,2,-2,191
439,61,2,-2,191
441,59,2,-2,191
443,57,2,-2,191
445,55,2,-2,191
447,53,2,-2,191
449,51,2,-2,191
451,49,2,-2,191
453,47,2,-2,191
455,45,2,-2,191
457,43,2,-2,191
459,41,2,-2,191
461,39,2,-2,191
463,37,2,-2,191
465,35,2,-2,191
467,33,2,-2,191
469,31,2,-2,191
471,29,2,-2,191
473,27,2,-2,191
475,25,2,2,191
477,27,2,2,191
479,29,2,2,191
481,31,2,2,191
483,33,2,2,191
485,35,2,2,191
487,37,2,2,191
489,39,2,2,191
491,41,2,2,191
493,43,2,2,191
495,45,2,2,191
497,47,2,2,191
499,49,2,2,191
501,51,2,2,191
503,53,2,2,191
505,55,2,2,191
507,57,2,2,191
509,59,2,2,191
511,61,2,2,191
513,63,2,2,191
515,65,2,2,191
517,67,2,2,190
519,69,2,2,189
521,71,2,2,188
523,73,2,2,187
525,75,2,2,186
527,77,2,2,186
529,79,2,2,186
531,81,2,2,186
533,83,2,2,186
535,85,2,2,186
537,87,2,2,185
539,89,2,2,185
541,91,2,2,185
543,93,2,2,185
545,95,2,2,184
547,97,2,2,184
549,99,2,2,184
551,101,2,2,184
553,103,2,2,184
555,105,2,2,184
557,107,2,2,184
559,109,2,2,184
561,111,2,2,184
563,113,2,2,184
565,115,2,2,184
567,117,2,2,184
569,119,2,2,184
571,121,2,2,184
573,123,2,2,184
575,125,2,2,184
577,127,2,2,184
579,129,2,2,184
581,131,2,2,184
583,133,2,2,184
585,135,2,2,184
587,137,2,2,184
589,139,2,2,184
591,141,2,2,184
593,143,2,2,184
595,145,2,2,184
597,147,2,2,184
599,149,2,2,184
601,151,2,2,184
603,153,2,2,185
605,155,2,2,187
607,157,2,2,190
609,159,2,2,193
611,161,2,2,196
613,163,2,2,198
615,165,2,2,200
617,167,2,2,200
619,169,2,2,204
621,171,2,2,205
623,173,2,2,208
625,175,2,2,208
627,177,2,2,210
629,179,2,2,211
631,181,2,2,213
633,183,2,2,213
635,185,2,2,215
637,187,2,2,215
639,189,2,2,215
641,191,2,2,216
643,193,2,2,217
645,195,2,2,219
647,197,2,2,219
649,199,2,2,220
651,201,2,2,223
653,203,2,2,224
655,205,2,2,224
657,207,2,2,225
659,209,2,2,227
661,211,2,2,230
663,213,2,2,231
665,215,2,2,232
667,217,2,2,234
669,219,2,2,235
671,221,2,2,236
673,223,2,2,236
675,225,2,2,236
677,227,2,2,237
679,229,2,2,239
681,231,2,2,239
683,233,2,2,241
685,235,2,2,241
687,237,2,2,241
689,239,2,2,242
691,241,2,2,242
693,243,2,2,243
695,245,2,2,243
697,247,2,2,244
699,249,2,2,245
701,251,2,2,245
703,253,2,2,246
705,255,2,2,247
707,257,2,2,248
709,259,2,2,248
711,261,2,2,248
713,263,2,2,248
715,265,2,2,249
717,267,2,2,249
719,269,2,2,251
721,271,2,2,251
723,273,2,2,252
725,275,2,2,254
727,277,2,2,254
729,279,2,2,254
731,281,2,2,256
733,283,2,2,256
735,285,2,2,257
737,287,2,2,259
739,289,2,2,260
741,291,2,2,261
743,293,2,2,262
745,295,2,2,262
747,297,2,2,264
749,299,2,2,265
751,301,2,2,266
753,303,2,2,270
755,305,2,2,273
757,307,2,2,277
759,309,2,2,281
761,311,2,2,285
763,313,2,2,285
765,315,2,2,290
767,317,2,2,293
769,319,2,2,296
771,321,2,2,298
773,323,2,2,299
775,325,-2,2,300
773,327,-2,2,300
771,329,-2,2,300
769,331,-2,2,300
767,333,-2,2,300
765,335,-2,2,300
763,337,-2,2,300
761,339,-2,2,301
759,341,-2,2,301
757,343,-2,2,303
755,345,-2,2,303
753,347,-2,2,303
751,349,-2,2,304
749,351,-2,2,304
747,353,-2,2,304
745,355,-2,2,304
743,357,-2,2,304
741,359,-2,2,304
739,361,-2,2,304
737,363,-2,2,304
735,365,-2,2,304
733,367,-2,2,304
731,369,-2,2,304
729,371,-2,2,304
727,373,-2,2,304
725,375,-2,2,304
723,377,-2,2,304
721,379,-2,2,304
719,381,-2,2,304
717,383,-2,2,304
715,385,-2,2,304
713,387,-2,2,305
711,389,-2,2,305
709,391,-2,2,304
707,393,-2,2,304
705,395,-2,2,303
703,397,-2,2,301
701,399,-2,2,300
699,401,-2,2,298
697,403,-2,2,298
695,405,-2,2,295
693,407,-2,2,293
691,409,-2,2,289
689,411,-2,2,287
687,413,-2,2,285
685,415,-2,2,283
683,417,-2,2,281
681,419,-2,2,279
679,421,-2,2,279
677,423,-2,2,276
675,425,-2,-2,273
673,423,-2,-2,270
671,421,-2,-2,267
669,419,-2,-2,265
667,417,-2,-2,263
665,415,-2,-2,262
663,413,-2,-2,262
661,411,-2,-2,261
659,409,-2,-2,259
657,407,-2,-2,258
655,405,-2,-2,258
653,403,-2,-2,257
651,401,-2,-2,255
649,399,-2,-2,253
647,397,-2,-2,252
645,395,-2,-2,252
643,393,-2,-2,251
641,391,-2,-2,249
639,389,-2,-2,249
637,387,-2,-2,248
635,385,-2,-2,248
633,383,-2,-2,247
631,381,-2,-2,247
629,379,-2,-2,247
627,377,-2,-2,247
625,375,-2,-2,245
623,373,-2,-2,244
621,371,-2,-2,243
619,369,-2,-2,241
617,367,-2,-2,240
615,365,-2,-2,240
613,363,-2,-2,238
611,361,-2,-2,238
609,359,-2,-2,237
607,357,-2,-2,235
605,355,-2,-2,235
603,353,-2,-2,235
601,351,-2,-2,235
599,349,-2,-2,235
597,347,-2,-2,235
595,345,-2,-2,234
593,343,-2,-2,234
591,341,-2,-2,234
589,339,-2,-2,234
587,337,-2,-2,234
585,335,-2,-2,234
583,333,-2,-2,234
581,331,-2,-2,234
579,329,-2,-2,234
577,327,-2,-2,234
575,325,-2,-2,234
573,323,-2,-2,234
571,321,-2,-2,234
569,319,-2,-2,234
567,317,-2,-2,234
565,315,-2,-2,234
563,313,-2,-2,234
561,311,-2,-2,234
559,309,-2,-2,234
557,307,-2,-2,234
555,305,-2,-2,234
553,303,-2,-2,234
551,301,-2,-2,234
549,299,-2,-2,234
547,297,-2,-2,234
545,295,-2,-2,234
543,293,-2,-2,234
541,291,-2,-2,234
539,289,-2,-2,234
537,287,-2,-2,234
535,285,-2,-2,234
533,283,-2,-2,234
531,281,-2,-2,234
529,279,-2,-2,234
527,277,-2,-2,234
525,275,-2,-2,234
523,273,-2,-2,234
521,271,-2,-2,234
519,269,-2,-2,234
517,267,-2,-2,234
515,265,-2,-2,234
513,263,-2,-2,234
511,261,-2,-2,234
509,259,-2,-2,234
507,257,-2,-2,234
505,255,-2,-2,234
503,253,-2,-2,234
501,251,-2,-2,234
499,249,-2,-2,234
497,247,-2,-2,234
495,245,-2,-2,234
493,243,-2,-2,234
491,241,-2,-2,234
489,239,-2,-2,234
487,237,-2,-2,234
485,235,-2,-2,234
483,233,-2,-2,234
481,231,-2,-2,234
479,229,-2,-2,234
477,227,-2,-2,234
475,225,-2,-2,234
473,223,-2,-2,234
471,221,-2,-2,234
469,219,-2,-2,234
467,217,-2,-2,234
465,215,-2,-2,234
463,213,-2,-2,234
461,211,-2,-2,234
459,209,-2,-2,234
457,207,-2,-2,234
455,205,-2,-2,234
453,203,-2,-2,234
451,201,-2,-2,234
449,199,-2,-2,234
447,197,-2,-2,234
445,195,-2,-2,234
443,193,-2,-2,234
441,191,-2,-2,234
439,189,-2,-2,234
437,187,-2,-2,234
435,185,-2,-2,234
433,183,-2,-2,234
431,181,-2,-2,234
429,179,-2,-2,234
427,177,-2,-2,234
425,175,-2,-2,234
423,173,-2,-2,234
421,171,-2,-2,234
419,169,-2,-2,234
417,167,-2,-2,234
415,165,-2,-2,234
413,163,-2,-2,234
411,161,-2,-2,234
409,159,-2,-2,234
407,157,-2,-2,234
405,155,-2,-2,234
403,153,-2,-2,234
401,151,-2,-2,234
399,149,-2,-2,234
397,147,-2,-2,234
395,145,-2,-2,234
393,143,-2,-2,234
391,141,-2,-2,234
389,139,-2,-2,234
387,137,-2,-2,234
385,135,-2,-2,234
383,133,-2,-2,234
381,131,-2,-2,234
379,129,-2,-2,234
377,127,-2,-2,234
375,125,-2,-2,234
373,123,-2,-2,234
371,121,-2,-2,234
369,119,-2,-2,234
367,117,-2,-2,234
365,115,-2,-2,234
363,113,-2,-2,234
361,111,-2,-2,234
359,109,-2,-2,234
357,107,-2,-2,234
355,105,-2,-2,234
353,103,-2,-2,234
351,101,-2,-2,234
349,99,-2,-2,234
347,97,-2,-2,234
345,95,-2,-2,234
343,93,-2,-2,234
341,91,-2,-2,234
339,89,-2,-2,234
337,87,-2,-2,234
335,85,-2,-2,234
333,83,-2,-2,234
331,81,-2,-2,234
329,79,-2,-2,234
327,77,-2,-2,234
325,75,-2,-2,234
323,73,-2,-2,234
321,71,-2,-2,234
319,69,-2,-2,234
317,67,-2,-2,234
315,65,-2,-2,234
313,63,-2,-2,234
311,61,-2,-2,234
309,59,-2,-2,234
307,57,-2,-2,234
305,55,-2,-2,234
303,53,-2,-2,234
301,51,-2,-2,234
299,49,-2,-2,234
297,47,-2,-2,234
295,45,-2,-2,234
293,43,-2,-2,234
291,41,-2,-2,234
289,39,-2,-2,234
287,37,-2,-2,234
285,35,-2,-2,234
283,33,-2,-2,234
281,31,-2,-2,234
279,29,-2,-2,234
277,27,-2,-2,234
275,25,-2,2,234
273,27,-2,2,234
271,29,-2,2,234
269,31,-2,2,234
267,33,-2,2,234
265,35,-2,2,234
263,37,-2,2,234
261,39,-2,2,234
259,41,-2,2,234
257,43,-2,2,234
255,45,-2,2,234
253,47,-2,2,234
251,49,-2,2,234
249,51,-2,2,234
247,53,-2,2,234
245,55,-2,2,234
243,57,-2,2,234
241,59,-2,2,234
239,61,-2,2,234
237,63,-2,2,234
235,65,-2,2,234
233,67,-2,2,234
231,69,-2,2,234
229,71,-2,2,234
